id_unico,criterio_agrupamento,n_registros_agrupados,bases_origem,strings_origem,titulos_originais,ids_brutos_agrupados
REG_04291,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Aging-aware predictive control of PV-battery assets in buildings,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04298|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00602|WOS::WOS_NUCLEO_04_20260708_part01.ris::00128
REG_04294,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Strategy for reducing carbon dioxide emissions from maintenance and rehabilitation of highway pavement,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04301|WOS::WOS_NUCLEO_01_20260708_part01.ris::00196
REG_04296,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_04,Holistic analysis of urban water systems in the Greater Cincinnati region: (1) life cycle assessment and cost implications,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04303|WOS::WOS_NUCLEO_04_20260708_part01.ris::00234
REG_04298,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Not out of sight but out of mind: Developing a multi-criteria evaluation structure for green fishery harbors,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04305|WOS::WOS_NUCLEO_01_20260708_part01.ris::00062
REG_04306,doi_e_titulo,6,Crossref|Scopus|WoS,crossref_nucleo_a3|scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|scopus_nucleo_a3_priorizacao_estrategia_manutencao|wos_nucleo_02|wos_nucleo_03,"A Better Maintenance Strategy, a More Sustainable Hanok: Towards Korean Traditional Public Facilities || A better maintenance strategy, a more sustainable Hanok: Towards Korean traditional public facilities",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04313|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00294|SCOPUS::scopus_nucleo_a3_priorizacao_estrategia_manutencao_raw.csv::00340|CROSSREF::crossref_nucleo_a3_raw.csv::00031|WOS::WOS_NUCLEO_02_20260708_part01.ris::00046|WOS::WOS_NUCLEO_03_20260708_part01.ris::00001
REG_04308,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario,Development of e-maintenance in green building maintenance and repair work of government buildings based on work breakdown structure using building information modeling,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04315|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00298
REG_04316,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Editorial introduction Design and Technology of Sustainable Architecture,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04323|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00625
REG_04317,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a3_priorizacao_estrategia_manutencao,Potential utilization of building information models for planning maintenance activities,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04324|SCOPUS::scopus_nucleo_a3_priorizacao_estrategia_manutencao_raw.csv::00341
REG_04318,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Machine Learning Applications in Facility Life-Cycle Cost Analysis: A Review,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04325|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00603
REG_04319,doi_e_titulo,3,Crossref|Scopus,crossref_nucleo_a2|scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,A Methodology for a Performance Information Model to Support Facility Management || A methodology for a performance information model to support facility management,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04326|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00604|CROSSREF::crossref_nucleo_a2_raw.csv::00030
REG_04326,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Designing sustainable parameters for facilities management to improve operational efficiency,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04333|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00605
REG_04328,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Improving the environmental performance of buildings,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04335|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00607
REG_04330,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Sustainability assessment of sewerage infrastructure projects: A conceptual framework,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04337|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00606
REG_04334,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Introduction to part A,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04341|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00609
REG_04342,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario,Sustainable Facilities Management in Higher Education Institutions,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04349|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00296
REG_04347,doi_e_titulo,4,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01|wos_nucleo_04,"A multi-criteria sustainability assessment of water reuse applications: a case study in Lakeland, Florida",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04354|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00614|WOS::WOS_NUCLEO_01_20260708_part01.ris::00059|WOS::WOS_NUCLEO_04_20260708_part01.ris::00239
REG_04349,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Opportunities for Applying Camera-Equipped Drones towards Performance Inspections of Building Facades,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04356|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00617
REG_04354,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Identification analysis of unstable construction projects,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04361|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00613
REG_04355,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Study on the application framework of BIM in the life cycle management of offshore wind farms,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04362|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00608
REG_04357,titulo_normalizado,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,ProLCA-treatment of uncertainty in infrastructure LCA || Prolca—treatment of uncertainty in infrastructure LCA,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04364|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00615|WOS::WOS_NUCLEO_04_20260708_part01.ris::00177
REG_04360,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Enhancing infrastructure systems’ resilience with the use of building information modelling (Bim),SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04367|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00612
REG_04363,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Development of an Energy Saving Strategy Model for Retrofitting Existing Buildings: A Korean Case Study || Development of an energy saving strategy model for retrofitting existing buildings: A Korean case study,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04370|WOS::WOS_NUCLEO_01_20260708_part01.ris::00108
REG_04368,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Developing a framework for life cycle assessment of construction materials through building information modelling (BIM),SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04375|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00610
REG_04380,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario,Aligning technical and financial management of public school buildings,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04387|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00302
REG_04401,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Developing IFC for infrastructure: A case study of three highway entities,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04408|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00619
REG_04411,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Predictive maintenance of machine tool systems using artificial intelligence techniques applied to machine condition data,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04418|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00623
REG_04412,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Development of operation and maintenance sustainability index for penarafan hijau jabatan kerja raya (pHJKR) green road rating system,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04419|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00616
REG_04413,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,"6th International Symposium on Life-Cycle Civil Engineering, IALCCE 2018",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04420|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00611
REG_04414,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|wos_nucleo_02,Barriers of Building Maintenance in Private Tertiary Institutions in Nigeria || Barriers of building maintenance in private tertiary institutions in Nigeria,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04421|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00295|WOS::WOS_NUCLEO_02_20260708_part01.ris::00031
REG_04420,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,"Rethinking buildings design, construction and management through sustainable technologies and digitization",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04427|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00618
REG_04430,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Remedial process optimization and sustainability benefits,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04437|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00620
REG_04442,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Smart grid integration towards sustainable retrofitting of large prefabricated concrete panels collective housing built in the 1970s,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04449|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00624
REG_04448,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,A Proposal for the Support of Demand Required from Production Through the Alignment of Production Planning and Control Strategies and Maintenance Planning and Control: An Analytical Approach || A proposal for the support of demand required from production through the alignment of production planning and control strategies and maintenance planning and control: An analytical approach,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04455|WOS::WOS_NUCLEO_01_20260708_part01.ris::00541
REG_04456,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Biotrickling filter - Evolution to city of Los Angeles' preferred odor treatment technology,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04463|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00621
REG_04491,titulo_normalizado,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario,Energy management practice: A case study of university utara Malaysia main administrative building,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04498|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00303
REG_04512,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Building a resilient world: the contribution of architecture curricula to sustainable development,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04519|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00000
REG_04517,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,"Stakeholder priorities for sustaining operations and maintenance of school sanitation facilities in Kampala City, Uganda",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04524|WOS::WOS_NUCLEO_01_20260708_part01.ris::00055
REG_04524,doi_e_titulo,4,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01|wos_nucleo_04,Digital twins implementation for sustainable smart facility management in the built environment: underlying critical challenges via embedded mixed method design,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04531|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00001|WOS::WOS_NUCLEO_01_20260708_part01.ris::00506|WOS::WOS_NUCLEO_04_20260708_part01.ris::00419
REG_04528,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,Crack evolution and safety assessment of secondary lining in squeezing rock tunnels during service life,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04535|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00002|WOS::WOS_NUCLEO_04_20260708_part01.ris::00469
REG_04529,doi_e_titulo,4,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01|wos_nucleo_04,A physics-informed neural network method for predicting the remaining life of energy pipelines,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04536|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00003|WOS::WOS_NUCLEO_01_20260708_part01.ris::00372|WOS::WOS_NUCLEO_04_20260708_part01.ris::00272
REG_04533,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Bridge Facility Management during the Operations and Maintenance Phase: A Literature Review,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04540|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00004
REG_04547,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Reliability-based preventive maintenance strategy for offshore wind farms considering multiple construction periods,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04554|WOS::WOS_NUCLEO_01_20260708_part01.ris::00356
REG_04551,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Life cycle assessment of Solar Power Towers: A systematic review,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04558|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00005
REG_04552,doi_e_titulo,4,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario|wos_nucleo_01|wos_nucleo_02,Contractors allocation for public building maintenance: a sustainable approach aligned with SDGs using AHP-TOPSIS and bi-objective optimization,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04559|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00002|WOS::WOS_NUCLEO_01_20260708_part01.ris::00065|WOS::WOS_NUCLEO_02_20260708_part01.ris::00018
REG_04553,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_04,"Theory, application and prospect of full-life-cycle operation and maintenance technique system in coal underground water reservoir",SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04560|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00006|WOS::WOS_NUCLEO_04_20260708_part01.ris::00130
REG_04554,doi_e_titulo,3,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida|wos_nucleo_01,Empowering digital twins for wind energy operation and maintenance: A prospective framework and future directions,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04561|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00007|WOS::WOS_NUCLEO_01_20260708_part01.ris::00247
REG_04556,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,From pixels to spaces: XR technologies in optimizing and humanizing indoor environments quality,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04563|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00008
REG_04560,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a4_gestao_ativos_ciclo_vida,Assessing the Determinants of Maintenance Effectiveness in Aged Buildings Using Structural Equation Modeling: An Empirical Study in Vietnam,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04567|SCOPUS::scopus_nucleo_a4_gestao_ativos_ciclo_vida_raw.csv::00009
REG_04561,doi_e_titulo,2,Scopus,scopus_nucleo_a1_manutencao_sustentabilidade|scopus_nucleo_a2_contexto_publico_universitario,Perceived Service Quality in the Era of Sustainable Higher Education: Evidence from Teacher Training Institutions in Indonesia,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04568|SCOPUS::scopus_nucleo_a2_contexto_publico_universitario_raw.csv::00003
REG_04564,doi_e_titulo,2,Scopus|WoS,scopus_nucleo_a1_manutencao_sustentabilidade|wos_nucleo_01,Embedding ESG in facility management practices: a South African corporate real estate perspective || Embedding ESG in facility management practices: a South African corporate real estate perspective,SCOPUS::scopus_nucleo_a1_manutencao_sustentabilidade_raw.csv::04571|WOS::WOS_NUCLEO_01_20260708_part01.ris::00032
